sample	haplo_Skov	chrom	start	end	count_across_all_reg	ovrlp_across_all_reg	chr_st_end	total_overlap	total_in_reg
O517_DA_C001KL3	O517_DA_C001KL3_hap1	chr1	89011000	89286000	217	142	chr1.89262527.89278128	8	8
O517_DA_C001KL2	O517_DA_C001KL2_hap2	chr1	89011000	89315000	237	160	chr1.88997360.89166435	14	21
O517_DA_C001KL2	O517_DA_C001KL2_hap2	chr1	89011000	89315000	237	160	chr1.89054418.89202534	120	122
O517_DA_C001KL2	O517_DA_C001KL2_hap2	chr1	89011000	89315000	237	160	chr1.89262527.89278128	8	8
O517_DA_C001KL2	O517_DA_C001KL2_hap2	chr1	89011000	89315000	237	160	chr1.89275364.89314715	18	19
O517_DA_C001KLV	O517_DA_C001KLV_hap1	chr1	89012000	89315000	244	165	chr1.88997360.89166435	16	21
O517_DA_C001KLV	O517_DA_C001KLV_hap1	chr1	89012000	89315000	244	165	chr1.89054418.89202534	122	122
O517_DA_C001KLV	O517_DA_C001KLV_hap1	chr1	89012000	89315000	244	165	chr1.89262527.89278128	8	8
O517_DA_C001KLV	O517_DA_C001KLV_hap1	chr1	89012000	89315000	244	165	chr1.89275364.89314715	19	19
O517_DA_C001KM4	O517_DA_C001KM4_hap1	chr1	89012000	89315000	239	165	chr1.88997360.89166435	16	21
O517_DA_C001KM4	O517_DA_C001KM4_hap1	chr1	89012000	89315000	239	165	chr1.89054418.89202534	122	122
O517_DA_C001KM4	O517_DA_C001KM4_hap1	chr1	89012000	89315000	239	165	chr1.89262527.89278128	8	8
O517_DA_C001KM4	O517_DA_C001KM4_hap1	chr1	89012000	89315000	239	165	chr1.89275364.89314715	19	19
O517_DA_C001KM4	O517_DA_C001KM4_hap2	chr1	89012000	89315000	239	165	chr1.88997360.89166435	16	21
O517_DA_C001KM4	O517_DA_C001KM4_hap2	chr1	89012000	89315000	239	165	chr1.89054418.89202534	122	122
O517_DA_C001KM4	O517_DA_C001KM4_hap2	chr1	89012000	89315000	239	165	chr1.89262527.89278128	8	8
O517_DA_C001KM4	O517_DA_C001KM4_hap2	chr1	89012000	89315000	239	165	chr1.89275364.89314715	19	19
O517_DA_C002DBN	O517_DA_C002DBN_hap1	chr1	89012000	89315000	243	164	chr1.88997360.89166435	15	21
O517_DA_C002DBN	O517_DA_C002DBN_hap1	chr1	89012000	89315000	243	164	chr1.89054418.89202534	122	122
O517_DA_C002DBN	O517_DA_C002DBN_hap1	chr1	89012000	89315000	243	164	chr1.89262527.89278128	8	8
O517_DA_C002DBN	O517_DA_C002DBN_hap1	chr1	89012000	89315000	243	164	chr1.89275364.89314715	19	19
O517_DA_C001KNP	O517_DA_C001KNP_hap1	chr1	89012000	89317000	244	165	chr1.88997360.89166435	16	21
O517_DA_C001KNP	O517_DA_C001KNP_hap1	chr1	89012000	89317000	244	165	chr1.89054418.89202534	122	122
O517_DA_C001KNP	O517_DA_C001KNP_hap1	chr1	89012000	89317000	244	165	chr1.89262527.89278128	8	8
O517_DA_C001KNP	O517_DA_C001KNP_hap1	chr1	89012000	89317000	244	165	chr1.89275364.89314715	19	19
O517_DA_C001KL3	O517_DA_C001KL3_hap2	chr1	89013000	89280000	215	141	chr1.88997360.89166435	13	21
O517_DA_C001KL3	O517_DA_C001KL3_hap2	chr1	89013000	89280000	215	141	chr1.89054418.89202534	120	122
O517_DA_C001KL3	O517_DA_C001KL3_hap2	chr1	89013000	89280000	215	141	chr1.89262527.89278128	8	8
O517_DA_C001KM8	O517_DA_C001KM8_hap1	chr1	89013000	89280000	218	142	chr1.88997360.89166435	12	21
O517_DA_C001KM8	O517_DA_C001KM8_hap1	chr1	89013000	89280000	218	142	chr1.89054418.89202534	122	122
O517_DA_C001KM8	O517_DA_C001KM8_hap1	chr1	89013000	89280000	218	142	chr1.89262527.89278128	8	8
O517_DA_C001KMG	O517_DA_C001KMG_hap1	chr1	89013000	89280000	219	147	chr1.88997360.89166435	16	21
O517_DA_C001KMG	O517_DA_C001KMG_hap1	chr1	89013000	89280000	219	147	chr1.89054418.89202534	122	122
O517_DA_C001KMG	O517_DA_C001KMG_hap1	chr1	89013000	89280000	219	147	chr1.89262527.89278128	8	8
O517_DA_C001KMG	O517_DA_C001KMG_hap1	chr1	89013000	89280000	219	147	chr1.89275364.89314715	1	19
O517_DA_C001KLV	O517_DA_C001KLV_hap2	chr1	89013000	89284000	222	147	chr1.88997360.89166435	16	21
O517_DA_C001KLV	O517_DA_C001KLV_hap2	chr1	89013000	89284000	222	147	chr1.89054418.89202534	122	122
O517_DA_C001KLV	O517_DA_C001KLV_hap2	chr1	89013000	89284000	222	147	chr1.89262527.89278128	8	8
O517_DA_C001KLV	O517_DA_C001KLV_hap2	chr1	89013000	89284000	222	147	chr1.89275364.89314715	1	19
O517_DA_C001KLY	O517_DA_C001KLY_hap1	chr1	89013000	89284000	223	147	chr1.88997360.89166435	16	21
O517_DA_C001KLY	O517_DA_C001KLY_hap1	chr1	89013000	89284000	223	147	chr1.89054418.89202534	122	122
O517_DA_C001KLY	O517_DA_C001KLY_hap1	chr1	89013000	89284000	223	147	chr1.89262527.89278128	8	8
O517_DA_C001KLY	O517_DA_C001KLY_hap1	chr1	89013000	89284000	223	147	chr1.89275364.89314715	1	19
O517_DA_C001KL9	O517_DA_C001KL9_hap2	chr1	89013000	89315000	243	160	chr1.88997360.89166435	14	21
O517_DA_C001KL9	O517_DA_C001KL9_hap2	chr1	89013000	89315000	243	160	chr1.89054418.89202534	120	122
O517_DA_C001KL9	O517_DA_C001KL9_hap2	chr1	89013000	89315000	243	160	chr1.89262527.89278128	8	8
O517_DA_C001KL9	O517_DA_C001KL9_hap2	chr1	89013000	89315000	243	160	chr1.89275364.89314715	18	19
O517_DA_C001KM0	O517_DA_C001KM0_hap1	chr1	89014000	89315000	230	155	chr1.88997360.89166435	14	21
O517_DA_C001KM0	O517_DA_C001KM0_hap1	chr1	89014000	89315000	230	155	chr1.89054418.89202534	115	122
O517_DA_C001KM0	O517_DA_C001KM0_hap1	chr1	89014000	89315000	230	155	chr1.89262527.89278128	8	8
O517_DA_C001KM0	O517_DA_C001KM0_hap1	chr1	89014000	89315000	230	155	chr1.89275364.89314715	18	19
191121_FD09254817	191121_FD09254817_hap2	chr1	89016000	89315000	236	162	chr1.88997360.89166435	13	21
191121_FD09254817	191121_FD09254817_hap2	chr1	89016000	89315000	236	162	chr1.89054418.89202534	122	122
191121_FD09254817	191121_FD09254817_hap2	chr1	89016000	89315000	236	162	chr1.89262527.89278128	8	8
191121_FD09254817	191121_FD09254817_hap2	chr1	89016000	89315000	236	162	chr1.89275364.89314715	19	19
191121_FD09254788	191121_FD09254788_hap1	chr1	89026000	89315000	226	159	chr1.88997360.89166435	13	21
191121_FD09254788	191121_FD09254788_hap1	chr1	89026000	89315000	226	159	chr1.89054418.89202534	122	122
191121_FD09254788	191121_FD09254788_hap1	chr1	89026000	89315000	226	159	chr1.89262527.89278128	8	8
191121_FD09254788	191121_FD09254788_hap1	chr1	89026000	89315000	226	159	chr1.89275364.89314715	16	19
O517_DA_C001KM5	O517_DA_C001KM5_hap1	chr1	89039000	89318000	213	153	chr1.88997360.89166435	6	21
O517_DA_C001KM5	O517_DA_C001KM5_hap1	chr1	89039000	89318000	213	153	chr1.89054418.89202534	121	122
O517_DA_C001KM5	O517_DA_C001KM5_hap1	chr1	89039000	89318000	213	153	chr1.89262527.89278128	8	8
O517_DA_C001KM5	O517_DA_C001KM5_hap1	chr1	89039000	89318000	213	153	chr1.89275364.89314715	18	19
O517_DA_C001KN8	O517_DA_C001KN8_hap2	chr1	89040000	89237000	186	129	chr1.88997360.89166435	7	21
O517_DA_C001KN8	O517_DA_C001KN8_hap2	chr1	89040000	89237000	186	129	chr1.89054418.89202534	122	122
191121_FD09254795	191121_FD09254795_hap2	chr1	89041000	89238000	182	130	chr1.88997360.89166435	8	21
191121_FD09254795	191121_FD09254795_hap2	chr1	89041000	89238000	182	130	chr1.89054418.89202534	122	122
191121_FD09254794	191121_FD09254794_hap2	chr1	89046000	89237000	173	122	chr1.89054418.89202534	122	122
191121_FD09254833	191121_FD09254833_hap2	chr1	89046000	89237000	182	126	chr1.88997360.89166435	4	21
191121_FD09254833	191121_FD09254833_hap2	chr1	89046000	89237000	182	126	chr1.89054418.89202534	122	122
191121_FD09254809	191121_FD09254809_hap1	chr1	89047000	89237000	183	128	chr1.88997360.89166435	6	21
191121_FD09254809	191121_FD09254809_hap1	chr1	89047000	89237000	183	128	chr1.89054418.89202534	122	122
191121_FD09254762	191121_FD09254762_hap2	chr1	89048000	89235000	176	122	chr1.89054418.89202534	122	122
O517_DA_C001KMR	O517_DA_C001KMR_hap1	chr1	89048000	89236000	178	123	chr1.89001575.89177957	4	5
O517_DA_C001KMR	O517_DA_C001KMR_hap1	chr1	89048000	89236000	178	123	chr1.89054418.89202534	119	122
O517_DA_C001KNB	O517_DA_C001KNB_hap1	chr1	89049000	89088000	19	10	chr1.89054418.89202534	10	122
191121_FD09254812	191121_FD09254812_hap1	chr1	89049000	89141000	101	74	chr1.89054418.89202534	74	122
191121_FD09254747	191121_FD09254747_hap1	chr1	89049000	89237000	172	122	chr1.89054418.89202534	122	122
191121_FD09254747	191121_FD09254747_hap2	chr1	89049000	89237000	172	122	chr1.89054418.89202534	122	122
191121_FD09254755	191121_FD09254755_hap2	chr1	89049000	89237000	183	126	chr1.88997360.89166435	4	21
191121_FD09254755	191121_FD09254755_hap2	chr1	89049000	89237000	183	126	chr1.89054418.89202534	122	122
191121_FD09254762	191121_FD09254762_hap1	chr1	89049000	89237000	175	122	chr1.89054418.89202534	122	122
191121_FD09254779	191121_FD09254779_hap1	chr1	89049000	89237000	180	126	chr1.88997360.89166435	4	21
191121_FD09254779	191121_FD09254779_hap1	chr1	89049000	89237000	180	126	chr1.89054418.89202534	122	122
191121_FD09254794	191121_FD09254794_hap1	chr1	89049000	89237000	172	122	chr1.89054418.89202534	122	122
191121_FD09254802	191121_FD09254802_hap2	chr1	89049000	89237000	181	128	chr1.88997360.89166435	6	21
191121_FD09254802	191121_FD09254802_hap2	chr1	89049000	89237000	181	128	chr1.89054418.89202534	122	122
191121_FD09254803	191121_FD09254803_hap1	chr1	89049000	89237000	177	122	chr1.89054418.89202534	122	122
191121_FD09254803	191121_FD09254803_hap2	chr1	89049000	89237000	177	122	chr1.89054418.89202534	122	122
191121_FD09254810	191121_FD09254810_hap2	chr1	89049000	89237000	176	120	chr1.89054418.89202534	120	122
191121_FD09254819	191121_FD09254819_hap2	chr1	89049000	89237000	173	122	chr1.89054418.89202534	122	122
O517_DA_C001KME	O517_DA_C001KME_hap2	chr1	89049000	89237000	180	126	chr1.88997360.89166435	4	21
O517_DA_C001KME	O517_DA_C001KME_hap2	chr1	89049000	89237000	180	126	chr1.89054418.89202534	122	122
O517_DA_C001KMJ	O517_DA_C001KMJ_hap1	chr1	89049000	89237000	182	126	chr1.88997360.89166435	4	21
O517_DA_C001KMJ	O517_DA_C001KMJ_hap1	chr1	89049000	89237000	182	126	chr1.89054418.89202534	122	122
O517_DA_C001KMZ	O517_DA_C001KMZ_hap2	chr1	89049000	89237000	181	126	chr1.88997360.89166435	4	21
O517_DA_C001KMZ	O517_DA_C001KMZ_hap2	chr1	89049000	89237000	181	126	chr1.89054418.89202534	122	122
O517_DA_C001KN0	O517_DA_C001KN0_hap1	chr1	89049000	89237000	173	122	chr1.89054418.89202534	122	122
O517_DA_C001KN3	O517_DA_C001KN3_hap1	chr1	89049000	89237000	181	126	chr1.88997360.89166435	4	21
O517_DA_C001KN3	O517_DA_C001KN3_hap1	chr1	89049000	89237000	181	126	chr1.89054418.89202534	122	122
O517_DA_C001KNA	O517_DA_C001KNA_hap1	chr1	89049000	89237000	183	126	chr1.88997360.89166435	4	21
O517_DA_C001KNA	O517_DA_C001KNA_hap1	chr1	89049000	89237000	183	126	chr1.89054418.89202534	122	122
O517_DA_C001KNK	O517_DA_C001KNK_hap1	chr1	89049000	89237000	180	126	chr1.88997360.89166435	4	21
O517_DA_C001KNK	O517_DA_C001KNK_hap1	chr1	89049000	89237000	180	126	chr1.89054418.89202534	122	122
191121_FD09254772	191121_FD09254772_hap2	chr1	89049000	89238000	176	122	chr1.89054418.89202534	122	122
191121_FD09254817	191121_FD09254817_hap1	chr1	89049000	89238000	182	128	chr1.88997360.89166435	6	21
191121_FD09254817	191121_FD09254817_hap1	chr1	89049000	89238000	182	128	chr1.89054418.89202534	122	122
O517_DA_C001KLM	O517_DA_C001KLM_hap2	chr1	89049000	89238000	175	121	chr1.89054418.89202534	121	122
O517_DA_C002DBW	O517_DA_C002DBW_hap1	chr1	89049000	89280000	191	125	chr1.89054418.89202534	117	122
O517_DA_C002DBW	O517_DA_C002DBW_hap1	chr1	89049000	89280000	191	125	chr1.89262527.89278128	8	8
191121_FD09254754	191121_FD09254754_hap1	chr1	89050000	89235000	174	122	chr1.89054418.89202534	122	122
191121_FD09254771	191121_FD09254771_hap1	chr1	89050000	89236000	178	124	chr1.88997360.89166435	2	21
191121_FD09254771	191121_FD09254771_hap1	chr1	89050000	89236000	178	124	chr1.89054418.89202534	122	122
191121_FD09254787	191121_FD09254787_hap2	chr1	89050000	89237000	176	126	chr1.88997360.89166435	4	21
191121_FD09254787	191121_FD09254787_hap2	chr1	89050000	89237000	176	126	chr1.89054418.89202534	122	122
191121_FD09254811	191121_FD09254811_hap2	chr1	89050000	89237000	177	122	chr1.89054418.89202534	122	122
O517_DA_C001KMA	O517_DA_C001KMA_hap2	chr1	89050000	89237000	178	126	chr1.88997360.89166435	4	21
O517_DA_C001KMA	O517_DA_C001KMA_hap2	chr1	89050000	89237000	178	126	chr1.89054418.89202534	122	122
O517_DA_C001KMF	O517_DA_C001KMF_hap2	chr1	89050000	89237000	174	123	chr1.88997360.89166435	1	21
O517_DA_C001KMF	O517_DA_C001KMF_hap2	chr1	89050000	89237000	174	123	chr1.89054418.89202534	122	122
O517_DA_C001KMN	O517_DA_C001KMN_hap2	chr1	89050000	89237000	175	122	chr1.89054418.89202534	122	122
O517_DA_C001KNC	O517_DA_C001KNC_hap2	chr1	89050000	89237000	178	126	chr1.88997360.89166435	4	21
O517_DA_C001KNC	O517_DA_C001KNC_hap2	chr1	89050000	89237000	178	126	chr1.89054418.89202534	122	122
O517_DA_C001KN6	O517_DA_C001KN6_hap1	chr1	89051000	89059000	5	2	chr1.89054418.89202534	2	122
O517_DA_C001KLW	O517_DA_C001KLW_hap1	chr1	89051000	89236000	178	124	chr1.88997360.89166435	2	21
O517_DA_C001KLW	O517_DA_C001KLW_hap1	chr1	89051000	89236000	178	124	chr1.89054418.89202534	122	122
O517_DA_C002DBM	O517_DA_C002DBM_hap1	chr1	89051000	89236000	179	123	chr1.88997360.89166435	1	21
O517_DA_C002DBM	O517_DA_C002DBM_hap1	chr1	89051000	89236000	179	123	chr1.89054418.89202534	122	122
191121_FD09254811	191121_FD09254811_hap1	chr1	89051000	89237000	177	122	chr1.89054418.89202534	122	122
191121_FD09254820	191121_FD09254820_hap2	chr1	89051000	89237000	176	122	chr1.89054418.89202534	122	122
O517_DA_C001KLR	O517_DA_C001KLR_hap1	chr1	89051000	89237000	175	126	chr1.88997360.89166435	4	21
O517_DA_C001KLR	O517_DA_C001KLR_hap1	chr1	89051000	89237000	175	126	chr1.89054418.89202534	122	122
O517_DA_C001KMX	O517_DA_C001KMX_hap1	chr1	89051000	89239000	178	122	chr1.89054418.89202534	122	122
O517_DA_C001KL4	O517_DA_C001KL4_hap1	chr1	89052000	89236000	171	123	chr1.88997360.89166435	1	21
O517_DA_C001KL4	O517_DA_C001KL4_hap1	chr1	89052000	89236000	171	123	chr1.89054418.89202534	122	122
O517_DA_C001KL4	O517_DA_C001KL4_hap2	chr1	89052000	89236000	171	123	chr1.88997360.89166435	1	21
O517_DA_C001KL4	O517_DA_C001KL4_hap2	chr1	89052000	89236000	171	123	chr1.89054418.89202534	122	122
O517_DA_C002DBS	O517_DA_C002DBS_hap2	chr1	89052000	89236000	177	123	chr1.88997360.89166435	1	21
O517_DA_C002DBS	O517_DA_C002DBS_hap2	chr1	89052000	89236000	177	123	chr1.89054418.89202534	122	122
O517_DA_C001KLF	O517_DA_C001KLF_hap1	chr1	89052000	89237000	173	119	chr1.88997360.89166435	1	21
O517_DA_C001KLF	O517_DA_C001KLF_hap1	chr1	89052000	89237000	173	119	chr1.89054418.89202534	118	122
O517_DA_C001KMF	O517_DA_C001KMF_hap1	chr1	89052000	89237000	173	123	chr1.88997360.89166435	1	21
O517_DA_C001KMF	O517_DA_C001KMF_hap1	chr1	89052000	89237000	173	123	chr1.89054418.89202534	122	122
O517_DA_C001KNN	O517_DA_C001KNN_hap2	chr1	89052000	89237000	174	121	chr1.88997360.89166435	1	21
O517_DA_C001KNN	O517_DA_C001KNN_hap2	chr1	89052000	89237000	174	121	chr1.89054418.89202534	120	122
O517_DA_C001PIV	O517_DA_C001PIV_hap1	chr1	89052000	89237000	177	124	chr1.88997360.89166435	2	21
O517_DA_C001PIV	O517_DA_C001PIV_hap1	chr1	89052000	89237000	177	124	chr1.89054418.89202534	122	122
O517_DA_C001KMY	O517_DA_C001KMY_hap2	chr1	89052000	89240000	179	125	chr1.88997360.89166435	1	21
O517_DA_C001KMY	O517_DA_C001KMY_hap2	chr1	89052000	89240000	179	125	chr1.89001575.89177957	4	5
O517_DA_C001KMY	O517_DA_C001KMY_hap2	chr1	89052000	89240000	179	125	chr1.89054418.89202534	120	122
O517_DA_C001KNM	O517_DA_C001KNM_hap1	chr1	89053000	89094000	27	18	chr1.89054418.89202534	18	122
O517_DA_C001KMD	O517_DA_C001KMD_hap1	chr1	89053000	89097000	28	18	chr1.89054418.89202534	18	122
O517_DA_C001KLS	O517_DA_C001KLS_hap2	chr1	89053000	89141000	104	73	chr1.89054418.89202534	73	122
191121_FD09254754	191121_FD09254754_hap2	chr1	89053000	89235000	173	122	chr1.89054418.89202534	122	122
191121_FD09254756	191121_FD09254756_hap1	chr1	89053000	89235000	175	124	chr1.88997360.89166435	2	21
191121_FD09254756	191121_FD09254756_hap1	chr1	89053000	89235000	175	124	chr1.89054418.89202534	122	122
191121_FD09254763	191121_FD09254763_hap1	chr1	89053000	89236000	174	126	chr1.88997360.89166435	4	21
191121_FD09254763	191121_FD09254763_hap1	chr1	89053000	89236000	174	126	chr1.89054418.89202534	122	122
191121_FD09254780	191121_FD09254780_hap1	chr1	89053000	89236000	172	122	chr1.89054418.89202534	122	122
191121_FD09254786	191121_FD09254786_hap2	chr1	89053000	89236000	177	126	chr1.88997360.89166435	4	21
191121_FD09254786	191121_FD09254786_hap2	chr1	89053000	89236000	177	126	chr1.89054418.89202534	122	122
O517_DA_C001KLZ	O517_DA_C001KLZ_hap1	chr1	89053000	89236000	173	121	chr1.89054418.89202534	121	122
O517_DA_C001KMC	O517_DA_C001KMC_hap1	chr1	89053000	89236000	173	122	chr1.89054418.89202534	122	122
191121_FD09254772	191121_FD09254772_hap1	chr1	89053000	89237000	175	122	chr1.89054418.89202534	122	122
191121_FD09254788	191121_FD09254788_hap2	chr1	89053000	89237000	174	126	chr1.88997360.89166435	4	21
191121_FD09254788	191121_FD09254788_hap2	chr1	89053000	89237000	174	126	chr1.89054418.89202534	122	122
191121_FD09254796	191121_FD09254796_hap1	chr1	89053000	89237000	165	115	chr1.89054418.89202534	115	122
191121_FD09254801	191121_FD09254801_hap1	chr1	89053000	89237000	172	122	chr1.89054418.89202534	122	122
191121_FD09254804	191121_FD09254804_hap1	chr1	89053000	89237000	176	122	chr1.89054418.89202534	122	122
191121_FD09254819	191121_FD09254819_hap1	chr1	89053000	89237000	172	122	chr1.89054418.89202534	122	122
O517_DA_C001KMN	O517_DA_C001KMN_hap1	chr1	89053000	89237000	174	122	chr1.89054418.89202534	122	122
O517_DA_C001KMU	O517_DA_C001KMU_hap1	chr1	89053000	89237000	168	114	chr1.89054418.89202534	114	122
O517_DA_C001KN0	O517_DA_C001KN0_hap2	chr1	89053000	89237000	172	122	chr1.89054418.89202534	122	122
O517_DA_C002DAV	O517_DA_C002DAV_hap1	chr1	89053000	89237000	174	122	chr1.89054418.89202534	122	122
O517_DA_C002DAV	O517_DA_C002DAV_hap2	chr1	89053000	89237000	174	122	chr1.89054418.89202534	122	122
O517_DA_C002DBX	O517_DA_C002DBX_hap2	chr1	89053000	89237000	176	122	chr1.89054418.89202534	122	122
191121_FD09254764	191121_FD09254764_hap2	chr1	89053000	89238000	179	126	chr1.88997360.89166435	4	21
191121_FD09254764	191121_FD09254764_hap2	chr1	89053000	89238000	179	126	chr1.89054418.89202534	122	122
191121_FD09254777	191121_FD09254777_hap1	chr1	89053000	89238000	175	122	chr1.89054418.89202534	122	122
191121_FD09254777	191121_FD09254777_hap2	chr1	89053000	89238000	175	122	chr1.89054418.89202534	122	122
191121_FD09254801	191121_FD09254801_hap2	chr1	89053000	89238000	173	122	chr1.89054418.89202534	122	122
191121_FD09254804	191121_FD09254804_hap2	chr1	89053000	89238000	177	122	chr1.89054418.89202534	122	122
191121_FD09254818	191121_FD09254818_hap1	chr1	89053000	89238000	180	126	chr1.88997360.89166435	4	21
191121_FD09254818	191121_FD09254818_hap1	chr1	89053000	89238000	180	126	chr1.89054418.89202534	122	122
191121_FD09254825	191121_FD09254825_hap2	chr1	89053000	89238000	176	120	chr1.89054418.89202534	120	122
191121_FD09254826	191121_FD09254826_hap1	chr1	89053000	89238000	177	124	chr1.88997360.89166435	2	21
191121_FD09254826	191121_FD09254826_hap1	chr1	89053000	89238000	177	124	chr1.89054418.89202534	122	122
191121_FD09254827	191121_FD09254827_hap1	chr1	89053000	89238000	177	124	chr1.88997360.89166435	2	21
191121_FD09254827	191121_FD09254827_hap1	chr1	89053000	89238000	177	124	chr1.89054418.89202534	122	122
O517_DA_C001KLA	O517_DA_C001KLA_hap2	chr1	89053000	89238000	169	116	chr1.89054418.89202534	116	122
O517_DA_C001KM8	O517_DA_C001KM8_hap2	chr1	89053000	89238000	177	124	chr1.88997360.89166435	2	21
O517_DA_C001KM8	O517_DA_C001KM8_hap2	chr1	89053000	89238000	177	124	chr1.89054418.89202534	122	122
O517_DA_C001KMC	O517_DA_C001KMC_hap2	chr1	89053000	89238000	175	122	chr1.89054418.89202534	122	122
O517_DA_C001KMX	O517_DA_C001KMX_hap2	chr1	89053000	89238000	177	122	chr1.89054418.89202534	122	122
O517_DA_C001KN7	O517_DA_C001KN7_hap1	chr1	89053000	89238000	175	122	chr1.89054418.89202534	122	122
O517_DA_C001KN7	O517_DA_C001KN7_hap2	chr1	89053000	89238000	175	122	chr1.89054418.89202534	122	122
191121_FD09254780	191121_FD09254780_hap2	chr1	89053000	89239000	173	122	chr1.89054418.89202534	122	122
O517_DA_C001KMP	O517_DA_C001KMP_hap2	chr1	89053000	89239000	176	126	chr1.88997360.89166435	4	21
O517_DA_C001KMP	O517_DA_C001KMP_hap2	chr1	89053000	89239000	176	126	chr1.89054418.89202534	122	122
O517_DA_C001KML	O517_DA_C001KML_hap1	chr1	89054000	89148000	109	80	chr1.89054418.89202534	80	122
O517_DA_C001KNE	O517_DA_C001KNE_hap1	chr1	89064000	89232000	164	118	chr1.89054418.89202534	118	122
O517_DA_C001KN6	O517_DA_C001KN6_hap2	chr1	89067000	89278000	188	125	chr1.89054418.89202534	119	122
O517_DA_C001KN6	O517_DA_C001KN6_hap2	chr1	89067000	89278000	188	125	chr1.89262527.89278128	6	8
O517_DA_C001KNB	O517_DA_C001KNB_hap2	chr1	89078000	89237000	162	117	chr1.89054418.89202534	117	122
O517_DA_C001KMD	O517_DA_C001KMD_hap2	chr1	89089000	89237000	153	106	chr1.89054418.89202534	106	122
O517_DA_C001KNM	O517_DA_C001KNM_hap2	chr1	89090000	89245000	150	102	chr1.89054418.89202534	102	122
O517_DA_C001KNJ	O517_DA_C001KNJ_hap2	chr1	89097000	89232000	133	93	chr1.89054418.89202534	93	122
O517_DA_C002DCZ	O517_DA_C002DCZ_hap2	chr1	89097000	89278000	136	87	chr1.89054418.89202534	81	122
O517_DA_C002DCZ	O517_DA_C002DCZ_hap2	chr1	89097000	89278000	136	87	chr1.89262527.89278128	6	8
O517_DA_C002DCC	O517_DA_C002DCC_hap2	chr1	89098000	89315000	183	127	chr1.88997360.89166435	2	21
O517_DA_C002DCC	O517_DA_C002DCC_hap2	chr1	89098000	89315000	183	127	chr1.89054418.89202534	99	122
O517_DA_C002DCC	O517_DA_C002DCC_hap2	chr1	89098000	89315000	183	127	chr1.89262527.89278128	8	8
O517_DA_C002DCC	O517_DA_C002DCC_hap2	chr1	89098000	89315000	183	127	chr1.89275364.89314715	18	19
O517_DA_C001KNB	O517_DA_C001KNB_hap1	chr1	89114000	89280000	136	92	chr1.89054418.89202534	84	122
O517_DA_C001KNB	O517_DA_C001KNB_hap1	chr1	89114000	89280000	136	92	chr1.89262527.89278128	8	8
O517_DA_C001KN6	O517_DA_C001KN6_hap1	chr1	89115000	89237000	121	84	chr1.89054418.89202534	84	122
O517_DA_C001KML	O517_DA_C001KML_hap2	chr1	89115000	89315000	153	107	chr1.89054418.89202534	82	122
